Year,Carrier Number,locality,CPT,Modifier,Non Facility Fee,Facility Fee,PCTC Indicator,Status Code,Multiple Surgery Indicator
2024,4412,18,15786,  ,234.24,138.75,0,A,2
2024,4412,18,15787,  ,30.44,16.75,0,A,0
2024,4412,18,15788,  ,395.64,222.36,0,R,2
2024,4412,18,15789,  ,545.7,422.17,0,R,2
2024,4412,18,15792,  ,341.47,216.27,0,R,2
2024,4412,18,15793,  ,486.78,367.92,0,A,2
2024,4412,18,15819,  ,834.63,834.63,0,A,2
2024,4412,18,15820,  ,591.19,525.75,0,A,2
2024,4412,18,15821,  ,634.5,562.38,0,A,2
2024,4412,18,15822,  ,473.14,409.03,0,A,2
2024,4412,18,15823,  ,634.81,562.03,0,A,2
2024,4412,18,15830,  ,1226.85,1226.85,0,R,2
2024,4412,18,15832,  ,963.51,963.51,0,A,2
2024,4412,18,15833,  ,915.18,915.18,0,A,2
2024,4412,18,15834,  ,931.51,931.51,0,A,2
2024,4412,18,15835,  ,971.57,971.57,0,A,2
2024,4412,18,15836,  ,831.67,831.67,0,A,2
2024,4412,18,15837,  ,899.89,747.31,0,A,2
2024,4412,18,15838,  ,677.29,677.29,0,A,2
2024,4412,18,15839,  ,928.38,773.13,0,A,2
2024,4412,18,15840,  ,1051.15,1051.15,0,A,2
2024,4412,18,15841,  ,1853.6,1853.6,0,A,2
2024,4412,18,15842,  ,2809.22,2809.22,0,A,2
2024,4412,18,15845,  ,1107.45,1107.45,0,A,2
2024,4412,18,15851,  ,58.78,67.13,0,A,2
2024,4412,18,15852,  ,46.61,46.61,0,A,2
2024,4412,18,15853,  ,11.82,11.82,5,A,0
2024,4412,18,15854,  ,16.3,16.3,5,A,0
2024,4412,18,15860,  ,111.22,111.22,0,A,2
2024,4412,18,15920,  ,664.61,664.61,0,A,2
2024,4412,18,15922,  ,831.58,831.58,0,A,2
2024,4412,18,15931,  ,745.33,745.33,0,A,2
2024,4412,18,15933,  ,918.27,918.27,0,A,2
2024,4412,18,15934,  ,1028.14,1028.14,0,A,2
2024,4412,18,15935,  ,1204.51,1204.51,0,A,2
2024,4412,18,15936,  ,945.26,945.26,0,A,2
2024,4412,18,15937,  ,1087.05,1087.05,0,A,2
2024,4412,18,15940,  ,747.56,747.56,0,A,2
2024,4412,18,15941,  ,969.96,969.96,0,A,2
2024,4412,18,15944,  ,974.36,974.36,0,A,2
2024,4412,18,15945,  ,1064.35,1064.35,0,A,2
2024,4412,18,15946,  ,1687.92,1687.92,0,A,2
2024,4412,18,15950,  ,664.45,664.45,0,A,2
2024,4412,18,15951,  ,936.96,936.96,0,A,2
2024,4412,18,15952,  ,956.01,956.01,0,A,2
2024,4412,18,15953,  ,1052.73,1052.73,0,A,2
2024,4412,18,15956,  ,1246.47,1246.47,0,A,2
2024,4412,18,15958,  ,1229.31,1229.31,0,A,2
2024,4412,18,16000,  ,82.35,47.62,0,A,2
2024,4412,18,16020,  ,88.36,57.97,0,A,2
2024,4412,18,16025,  ,162.81,116.07,0,A,2
2024,4412,18,16030,  ,204.76,138.32,0,A,2
2024,4412,18,16035,  ,204.13,204.13,0,A,2
2024,4412,18,16036,  ,86.81,86.81,0,A,0
2024,4412,18,17000,  ,69.14,56.46,0,A,2
2024,4412,18,17003,  ,6.69,2.02,0,A,0
2024,4412,18,17004,  ,170.8,101.02,0,A,0
2024,4412,18,17106,  ,354.39,284.61,0,A,2
2024,4412,18,17107,  ,459.31,369.83,0,A,2
2024,4412,18,17108,  ,656.7,546.19,0,A,2
2024,4412,18,17110,  ,115.72,70.31,0,A,2
2024,4412,18,17111,  ,135.59,85.51,0,A,2
2024,4412,18,17250,  ,88.74,38.99,0,A,2
2024,4412,18,17260,  ,102.2,72.48,0,A,2
2024,4412,18,17261,  ,151.78,89.68,0,A,2
2024,4412,18,17262,  ,182.52,113.41,0,A,2
2024,4412,18,17263,  ,197.56,125.44,0,A,2
2024,4412,18,17264,  ,211.9,134.11,0,A,2
2024,4412,18,17266,  ,240.97,157.17,0,A,2
2024,4412,18,17270,  ,153.44,98.35,0,A,2
2024,4412,18,17271,  ,170.33,107.9,0,A,2
2024,4412,18,17272,  ,193.21,124.43,0,A,2
2024,4412,18,17273,  ,214.42,140.63,0,A,2
2024,4412,18,17274,  ,250.68,171.55,0,A,2
2024,4412,18,17276,  ,291.38,207.25,0,A,2
2024,4412,18,17280,  ,144.1,89.34,0,A,2
2024,4412,18,17281,  ,184.51,121.41,0,A,2
2024,4412,18,17282,  ,210.74,139.96,0,A,2
2024,4412,18,17283,  ,249.63,175.18,0,A,2
2024,4412,18,17284,  ,283.55,203.75,0,A,2
2024,4412,18,17286,  ,364.24,276.76,0,A,2
2024,4412,18,17311,  ,693.69,362.15,0,A,2
2024,4412,18,17312,  ,420.28,192.91,0,A,0
2024,4412,18,17313,  ,651.58,325.05,0,A,2
2024,4412,18,17314,  ,402.42,178.73,0,A,0
2024,4412,18,17315,  ,81.66,50.95,0,A,0
2024,4412,18,17340,  ,54.25,50.58,0,A,2
2024,4412,18,17360,  ,126.56,95.85,0,A,2
2024,4412,18,19000,  ,102.29,43.53,0,A,2
2024,4412,18,19001,  ,27.21,21.53,0,A,0
2024,4412,18,19020,  ,487.4,331.82,0,A,2
2024,4412,18,19030,  ,166.52,77.04,0,A,2
2024,4412,18,19081,  ,501.47,165.59,0,A,2
2024,4412,18,19082,  ,383.85,83.03,0,A,0
2024,4412,18,19083,  ,499.73,156.84,0,A,2
2024,4412,18,19084,  ,377.67,78.19,0,A,0
2024,4412,18,19085,  ,762.68,181.41,0,A,2
2024,4412,18,19086,  ,587.78,90.3,0,A,0
2024,4412,18,19100,  ,154.23,73.43,0,A,2
2024,4412,18,19101,  ,341.73,236.89,0,A,2
2024,4412,18,19105,  ,2284.86,223.53,0,A,2
2024,4412,18,19110,  ,508.16,374.28,0,A,2
2024,4412,18,19112,  ,479.73,342.5,0,A,2
2024,4412,18,19120,  ,547.22,444.72,0,A,2
2024,4412,18,19125,  ,603.89,492.71,0,A,2
2024,4412,18,19126,  ,170.33,170.33,0,A,0
2024,4412,18,19281,  ,243.89,99.65,0,A,2
2024,4412,18,19282,  ,171.86,49.99,0,A,0
2024,4412,18,19283,  ,261.65,101.06,0,A,2
2024,4412,18,19284,  ,190.49,50.6,0,A,0
2024,4412,18,19285,  ,367.18,85.39,0,A,2
2024,4412,18,19286,  ,299.01,42.93,0,A,0
2024,4412,18,19287,  ,632.39,127.24,0,A,2
2024,4412,18,19288,  ,485.74,63.39,0,A,0
2024,4412,18,19294,  ,174.5,174.5,0,A,0
2024,4412,18,19296,  ,3610.98,223.17,0,A,2
2024,4412,18,19297,  ,99.46,99.46,0,A,0
2024,4412,18,19298,  ,877.93,323.7,0,A,2
2024,4412,18,19300,  ,599.98,455.08,0,A,2
2024,4412,18,19301,  ,703.72,703.72,0,A,2
2024,4412,18,19302,  ,966.44,966.44,0,A,2
2024,4412,18,19303,  ,1020.67,1020.67,0,A,2
2024,4412,18,19305,  ,1222.06,1222.06,0,A,2
2024,4412,18,19306,  ,1298.27,1298.27,0,A,2
2024,4412,18,19307,  ,1255,1255,0,A,2
2024,4412,18,19316,  ,830.15,830.15,0,A,2
2024,4412,18,19318,  ,1142.52,1142.52,0,A,2
2024,4412,18,19325,  ,643.05,643.05,0,A,2
2024,4412,18,19328,  ,579.82,579.82,0,A,2
2024,4412,18,19330,  ,676.12,676.12,0,A,2
2024,4412,18,19340,  ,795.25,795.25,0,A,2
2024,4412,18,19342,  ,795.76,795.76,0,A,2
2024,4412,18,19350,  ,862.66,703.74,0,A,2
2024,4412,18,19355,  ,784.23,645.01,0,A,2
2024,4412,18,19357,  ,1208.69,1208.69,0,A,2
2024,4412,18,19361,  ,1626,1626,0,A,2
2024,4412,18,19364,  ,2836.03,2836.03,0,A,2
2024,4412,18,19367,  ,1845.91,1845.91,0,A,2
2024,4412,18,19368,  ,2260.99,2260.99,0,A,2
2024,4412,18,19369,  ,2100.64,2100.64,0,A,2
2024,4412,18,19370,  ,702.56,702.56,0,A,2
2024,4412,18,19371,  ,744.28,744.28,0,A,2
2024,4412,18,19380,  ,843.85,843.85,0,A,2
2024,4412,18,19396,  ,278.98,148.76,0,A,2
2024,4412,18,20100,  ,634.31,634.31,0,A,2
2024,4412,18,20101,  ,588.33,222.74,0,A,2
2024,4412,18,20102,  ,628.56,271.98,0,A,2
2024,4412,18,20103,  ,582.13,362.44,0,A,2
2024,4412,18,20150,  ,1057.45,1057.45,0,A,2
2024,4412,18,20200,  ,222.55,101.02,0,A,2
2024,4412,18,20205,  ,315.27,165.37,0,A,2
2024,4412,18,20206,  ,220.4,58.14,0,A,2
2024,4412,18,20220,  ,234.14,88.57,0,A,2
2024,4412,18,20225,  ,382.22,131.48,0,A,2
2024,4412,18,20240,  ,144.57,144.57,0,A,2
2024,4412,18,20245,  ,358.61,358.61,0,A,2
2024,4412,18,20250,  ,417.07,417.07,0,A,2
2024,4412,18,20251,  ,445.32,445.32,0,A,2
2024,4412,18,20500,  ,127.03,92.31,0,A,2
2024,4412,18,20501,  ,142.45,36.95,0,A,2
2024,4412,18,20520,  ,224.3,153.86,0,A,2
2024,4412,18,20525,  ,475.97,258.95,0,A,2
2024,4412,18,20526,  ,85.44,59.4,0,A,2
2024,4412,18,20527,  ,91.08,68.71,0,A,2
2024,4412,18,20550,  ,59.72,40.36,0,A,2
2024,4412,18,20551,  ,59.25,39.89,0,A,2
2024,4412,18,20552,  ,54.07,38.05,0,A,2
2024,4412,18,20553,  ,62.26,43.23,0,A,2
2024,4412,18,20555,  ,342.42,342.42,0,A,2
2024,4412,18,20560,  ,25.96,14.94,0,A,0
2024,4412,18,20561,  ,37.51,22.48,0,A,0
2024,4412,18,20600,  ,55.55,37.18,0,A,2
2024,4412,18,20604,  ,84.81,47.08,0,A,2
2024,4412,18,20605,  ,56.89,38.19,0,A,2
2024,4412,18,20606,  ,92.6,53.87,0,A,2
2024,4412,18,20610,  ,67.49,47.45,0,A,2
2024,4412,18,20611,  ,102.26,61.19,0,A,2
2024,4412,18,20612,  ,67.05,42.67,0,A,2
2024,4412,18,20615,  ,261.26,168.78,0,A,2
2024,4412,18,20650,  ,239.88,174.78,0,A,2
2024,4412,18,20660,  ,259.15,259.15,0,A,2
2024,4412,18,20661,  ,563.26,563.26,0,A,2
2024,4412,18,20662,  ,551.57,551.57,0,A,2
2024,4412,18,20663,  ,509.45,509.45,0,A,2
2024,4412,18,20664,  ,969.31,969.31,0,A,2
2024,4412,18,20665,  ,120.51,100.14,0,A,2
2024,4412,18,20670,  ,360.88,150.54,0,A,2
2024,4412,18,20680,  ,621.15,440.86,0,A,2
2024,4412,18,20690,  ,628.77,628.77,0,A,2
2024,4412,18,20692,  ,1183.06,1183.06,0,A,2
2024,4412,18,20693,  ,469.4,469.4,0,A,2
2024,4412,18,20694,  ,449.48,360,0,A,2
2024,4412,18,20696,  ,1219.21,1219.21,0,A,2
2024,4412,18,20697,  ,1773.27,1773.27,3,A,0
2024,4412,18,20700,  ,88.6,88.6,0,A,0
2024,4412,18,20701,  ,67.16,67.16,0,A,0
2024,4412,18,20702,  ,149.1,149.1,0,A,0
2024,4412,18,20703,  ,109.16,109.16,0,A,0
2024,4412,18,20704,  ,156.89,156.89,0,A,0
2024,4412,18,20705,  ,129.8,129.8,0,A,0
2024,4412,18,20802,  ,2879.25,2879.25,0,A,2
2024,4412,18,20805,  ,3420.38,3420.38,0,A,2
2024,4412,18,20808,  ,4127.56,4127.56,0,A,2
2024,4412,18,20816,  ,2155.69,2155.69,0,A,2
2024,4412,18,20822,  ,1861.77,1861.77,0,A,2
2024,4412,18,20824,  ,2159.7,2159.7,0,A,2
2024,4412,18,20827,  ,1911.45,1911.45,0,A,2
2024,4412,18,20838,  ,2920.75,2920.75,0,A,2
2024,4412,18,20900,  ,393.81,187.81,0,A,2
2024,4412,18,20902,  ,287.61,287.61,0,A,2
2024,4412,18,20910,  ,503.49,503.49,0,A,2
2024,4412,18,20912,  ,504.44,504.44,0,A,2
2024,4412,18,20920,  ,417.82,417.82,0,A,2
2024,4412,18,20922,  ,645.76,528.24,0,A,2
2024,4412,18,20924,  ,530.7,530.7,0,A,2
2024,4412,18,20931,  ,118.81,118.81,0,A,0
2024,4412,18,20932,  ,790,790,0,A,0
2024,4412,18,20933,  ,724.4,724.4,0,A,0
2024,4412,18,20934,  ,789.33,789.33,0,A,0
2024,4412,18,20937,  ,178.1,178.1,0,A,0
2024,4412,18,20938,  ,197.65,197.65,0,A,0
2024,4412,18,20939,  ,74.47,74.47,0,A,0
2024,4412,18,20950,  ,269.2,92.24,0,A,2
2024,4412,18,20955,  ,2538.24,2538.24,0,A,2
2024,4412,18,20956,  ,2768.69,2768.69,0,A,2
2024,4412,18,20957,  ,2884.25,2884.25,0,A,2
2024,4412,18,20962,  ,2799.16,2799.16,0,A,2
2024,4412,18,20969,  ,2817.73,2817.73,0,A,2
2024,4412,18,20970,  ,2987.2,2987.2,0,A,2
2024,4412,18,20972,  ,2978.69,2978.69,0,A,2
2024,4412,18,20973,  ,3146.94,3146.94,0,A,2
2024,4412,18,20974,  ,86.86,53.81,0,A,0
2024,4412,18,20975,  ,186.76,186.76,0,A,0
2024,4412,18,20979,  ,58.87,33.16,0,A,0
2024,4412,18,20982,  ,3453.06,378.42,0,A,2
2024,4412,18,20983,  ,5013.15,348.94,0,A,2
2024,4412,18,20985,  ,151.37,151.37,0,A,0
2024,4412,18,21010,  ,761.12,761.12,0,A,2
2024,4412,18,21011,  ,385.26,272.08,0,A,2
2024,4412,18,21012,  ,357.48,357.48,0,A,2
2024,4412,18,21013,  ,554.5,421.28,0,A,2
2024,4412,18,21014,  ,547.71,547.71,0,A,2
2024,4412,18,21015,  ,728.39,728.39,0,A,2
2024,4412,18,21016,  ,1056.28,1056.28,0,A,2
2024,4412,18,21025,  ,814.69,682.48,0,A,2
2024,4412,18,21026,  ,548.27,441.09,0,A,2
2024,4412,18,21029,  ,799.71,651.47,0,A,2
2024,4412,18,21030,  ,468.03,370.2,0,A,2
2024,4412,18,21031,  ,390.43,279.58,0,A,2
2024,4412,18,21032,  ,379.89,268.04,0,A,2
2024,4412,18,21034,  ,1341.18,1167.23,0,A,2
2024,4412,18,21040,  ,472.7,371.54,0,A,2
2024,4412,18,21044,  ,895.55,895.55,0,A,2
2024,4412,18,21045,  ,1244.22,1244.22,0,A,2
2024,4412,18,21046,  ,1012.47,1012.47,0,A,2
2024,4412,18,21047,  ,1247.86,1247.86,0,A,2
2024,4412,18,21048,  ,1021.87,1021.87,0,A,2
2024,4412,18,21049,  ,1186.81,1186.81,0,A,2
2024,4412,18,21050,  ,884.19,884.19,0,A,2
2024,4412,18,21060,  ,802.2,802.2,0,A,2
2024,4412,18,21070,  ,636.38,636.38,0,A,2
2024,4412,18,21073,  ,388.82,247.26,0,A,2
2024,4412,18,21076,  ,889.28,726.35,0,A,2
2024,4412,18,21077,  ,2175.49,1787.2,0,A,2
2024,4412,18,21079,  ,1491.05,1200.91,0,A,2
2024,4412,18,21080,  ,1700.23,1354.67,0,A,2
2024,4412,18,21081,  ,1573.12,1243.92,0,A,2
2024,4412,18,21082,  ,1468.25,1146.73,0,A,2
2024,4412,18,21083,  ,1393.93,1059.72,0,A,2
2024,4412,18,21084,  ,1591.41,1226.48,0,A,2
2024,4412,18,21085,  ,697.22,498.24,0,A,2
2024,4412,18,21086,  ,1614.96,1316.81,0,A,2
2024,4412,18,21087,  ,1614.96,1316.81,0,A,2
2024,4412,18,21100,  ,628.48,365.73,0,A,2
2024,4412,18,21110,  ,868.56,721.99,0,A,2
2024,4412,18,21116,  ,213.72,45.45,0,A,2
2024,4412,18,21120,  ,680.45,525.87,0,A,2
2024,4412,18,21121,  ,647.36,543.85,0,A,2
2024,4412,18,21122,  ,776.5,776.5,0,A,2
2024,4412,18,21123,  ,864.13,864.13,0,A,2
2024,4412,18,21125,  ,2604.8,686.36,0,A,2
2024,4412,18,21127,  ,4025.87,795.64,0,A,2
2024,4412,18,21137,  ,784.05,784.05,0,A,2
2024,4412,18,21138,  ,954.56,954.56,0,A,2
2024,4412,18,21139,  ,1134.7,1134.7,0,A,2
2024,4412,18,21141,  ,1361.48,1361.48,0,A,2
2024,4412,18,21142,  ,1397.54,1397.54,0,A,2
2024,4412,18,21143,  ,1440.64,1440.64,0,A,2
2024,4412,18,21145,  ,1583.37,1583.37,0,A,2
2024,4412,18,21146,  ,1653.64,1653.64,0,A,2
2024,4412,18,21147,  ,1739.86,1739.86,0,A,2
2024,4412,18,21150,  ,1705.25,1705.25,0,A,2
2024,4412,18,21151,  ,1877.39,1877.39,0,A,2
2024,4412,18,21154,  ,2020.9,2020.9,0,A,2
2024,4412,18,21155,  ,2242.66,2242.66,0,A,2
2024,4412,18,21159,  ,2686.99,2686.99,0,A,2
2024,4412,18,21160,  ,2914.47,2914.47,0,A,2
2024,4412,18,21172,  ,2317.6,2317.6,0,A,2
2024,4412,18,21175,  ,2299.98,2299.98,0,A,2
2024,4412,18,21179,  ,1583.71,1583.71,0,A,2
2024,4412,18,21180,  ,1768.1,1768.1,0,A,2
2024,4412,18,21181,  ,773.85,773.85,0,A,2
2024,4412,18,21182,  ,2203.17,2203.17,0,A,2
2024,4412,18,21183,  ,2396.78,2396.78,0,A,2
2024,4412,18,21184,  ,2578.57,2578.57,0,A,2
2024,4412,18,21188,  ,1611.38,1611.38,0,A,2
2024,4412,18,21193,  ,1258.32,1258.32,0,A,2
2024,4412,18,21194,  ,1454.42,1454.42,0,A,2
2024,4412,18,21195,  ,1367.27,1367.27,0,A,2
2024,4412,18,21196,  ,1460.85,1460.85,0,A,2
2024,4412,18,21198,  ,1039.59,1039.59,0,A,2
2024,4412,18,21199,  ,1041.34,1041.34,0,A,2
2024,4412,18,21206,  ,994.75,994.75,0,A,2
2024,4412,18,21208,  ,1654.1,756.98,0,A,2
2024,4412,18,21209,  ,811.04,622.06,0,A,2
2024,4412,18,21210,  ,1777.47,779.19,0,A,2
2024,4412,18,21215,  ,4079.73,809.77,0,A,2
2024,4412,18,21230,  ,779.43,779.43,0,A,2
2024,4412,18,21235,  ,759.94,592.67,0,A,2
2024,4412,18,21240,  ,1072.74,1072.74,0,A,2
2024,4412,18,21242,  ,1035.72,1035.72,0,A,2
2024,4412,18,21243,  ,1713.94,1713.94,0,A,2
2024,4412,18,21244,  ,1038.41,1038.41,0,A,2
2024,4412,18,21245,  ,1243.69,967.24,0,A,2
2024,4412,18,21246,  ,869.41,869.41,0,A,2
2024,4412,18,21247,  ,1614.92,1614.92,0,A,2
2024,4412,18,21248,  ,1003.81,814.17,0,A,2
2024,4412,18,21249,  ,1362.56,1138.2,0,A,2
2024,4412,18,21255,  ,1362.79,1362.79,0,A,2
2024,4412,18,21256,  ,1294,1294,0,A,2
2024,4412,18,21260,  ,1419.84,1419.84,0,A,2
2024,4412,18,21261,  ,2519.54,2519.54,0,A,2
2024,4412,18,21263,  ,2329.75,2329.75,0,A,2
2024,4412,18,21267,  ,1659.46,1659.46,0,A,2
2024,4412,18,21268,  ,2085.4,2085.4,0,A,2
2024,4412,18,21270,  ,1053.7,781.26,0,A,2
2024,4412,18,21275,  ,880.67,880.67,0,A,2
2024,4412,18,21280,  ,603.57,603.57,0,A,2
2024,4412,18,21282,  ,411.38,411.38,0,A,2
2024,4412,18,21295,  ,205,205,0,A,2
2024,4412,18,21296,  ,423.88,423.88,0,A,2
2024,4412,18,21315,  ,156.1,62.28,0,A,2
2024,4412,18,21320,  ,221.51,98.98,0,A,2
2024,4412,18,21325,  ,458.7,458.7,0,A,2
2024,4412,18,21330,  ,553.15,553.15,0,A,2
2024,4412,18,21335,  ,744.19,744.19,0,A,2
2024,4412,18,21336,  ,657.9,657.9,0,A,2
2024,4412,18,21337,  ,429.62,313.43,0,A,2
2024,4412,18,21338,  ,692.06,692.06,0,A,2
2024,4412,18,21339,  ,782.77,782.77,0,A,2
2024,4412,18,21340,  ,786.01,786.01,0,A,2
2024,4412,18,21343,  ,1127.26,1127.26,0,A,2
2024,4412,18,21344,  ,1447.4,1447.4,0,A,2
2024,4412,18,21345,  ,833.47,668.87,0,A,2
2024,4412,18,21346,  ,1052.76,1052.76,0,A,2
2024,4412,18,21347,  ,1073.4,1073.4,0,A,2
2024,4412,18,21348,  ,1140.79,1140.79,0,A,2
2024,4412,18,21355,  ,464.01,343.15,0,A,2
2024,4412,18,21356,  ,564.49,421.26,0,A,2
2024,4412,18,21360,  ,548.82,548.82,0,A,2
2024,4412,18,21365,  ,1121.41,1121.41,0,A,2
2024,4412,18,21366,  ,1331.37,1331.37,0,A,2
2024,4412,18,21385,  ,763.82,763.82,0,A,2
2024,4412,18,21386,  ,723.42,723.42,0,A,2
2024,4412,18,21387,  ,797.42,797.42,0,A,2
2024,4412,18,21390,  ,830.63,830.63,0,A,2
2024,4412,18,21395,  ,1051.31,1051.31,0,A,2
2024,4412,18,21400,  ,225.22,177.14,0,A,2
2024,4412,18,21401,  ,524.37,345.08,0,A,2
2024,4412,18,21406,  ,609.85,609.85,0,A,2
2024,4412,18,21407,  ,664.02,664.02,0,A,2
2024,4412,18,21408,  ,941.9,941.9,0,A,2
2024,4412,18,21421,  ,656.29,555.79,0,A,2
2024,4412,18,21422,  ,645.56,645.56,0,A,2
2024,4412,18,21423,  ,830.76,830.76,0,A,2
2024,4412,18,21431,  ,706.62,706.62,0,A,2
2024,4412,18,21432,  ,740.42,740.42,0,A,2
2024,4412,18,21433,  ,1806.64,1806.64,0,A,2
2024,4412,18,21435,  ,1467.58,1467.58,0,A,2
2024,4412,18,21436,  ,2123.21,2123.21,0,A,2
2024,4412,18,21440,  ,768.02,614.78,0,A,2
2024,4412,18,21445,  ,789.74,641.84,0,A,2
2024,4412,18,21450,  ,597.85,487.67,0,A,2
2024,4412,18,21451,  ,778.95,651.07,0,A,2
2024,4412,18,21452,  ,737.31,462.86,0,A,2
2024,4412,18,21453,  ,1110.5,947.24,0,A,2
2024,4412,18,21454,  ,503.42,503.42,0,A,2
2024,4412,18,21461,  ,1857.48,1086.57,0,A,2
2024,4412,18,21462,  ,1980.66,1185.37,0,A,2
2024,4412,18,21465,  ,820.79,820.79,0,A,2
2024,4412,18,21470,  ,1206.48,1206.48,0,A,2
2024,4412,18,21480,  ,143.74,32.9,0,A,2
2024,4412,18,21485,  ,967.45,791.84,0,A,2
2024,4412,18,21490,  ,809.24,809.24,0,A,2
2024,4412,18,21497,  ,716.46,596.6,0,A,2
2024,4412,18,21501,  ,505.34,354.76,0,A,2
2024,4412,18,21502,  ,538.93,538.93,0,A,2
2024,4412,18,21510,  ,479.69,479.69,0,A,2
2024,4412,18,21550,  ,273.4,161.88,0,A,2
2024,4412,18,21552,  ,475.52,475.52,0,A,2
2024,4412,18,21554,  ,774.24,774.24,0,A,2
2024,4412,18,21555,  ,450.44,324.23,0,A,2
2024,4412,18,21556,  ,558.61,558.61,0,A,2
2024,4412,18,21557,  ,1012.47,1012.47,0,A,2
2024,4412,18,21558,  ,1414.45,1414.45,0,A,2
2024,4412,18,21600,  ,598.96,598.96,0,A,2
2024,4412,18,21601,  ,1217.45,1217.45,0,A,2
2024,4412,18,21602,  ,1613.12,1613.12,0,A,2
2024,4412,18,21603,  ,1772.53,1772.53,0,A,2
2024,4412,18,21610,  ,1326.29,1326.29,0,A,2
2024,4412,18,21615,  ,661.84,661.84,0,A,2
2024,4412,18,21616,  ,759.17,759.17,0,A,2
2024,4412,18,21620,  ,532.06,532.06,0,A,2
2024,4412,18,21627,  ,577.74,577.74,0,A,2
2024,4412,18,21630,  ,1371.46,1371.46,0,A,2
2024,4412,18,21632,  ,1283.71,1283.71,0,A,2
2024,4412,18,21685,  ,1023.99,1023.99,0,A,2
2024,4412,18,21700,  ,378.44,378.44,0,A,2
2024,4412,18,21705,  ,566.07,566.07,0,A,2
2024,4412,18,21720,  ,580.44,580.44,0,A,2
2024,4412,18,21725,  ,575,575,0,A,2
2024,4412,18,21740,  ,1086.41,1086.41,0,A,2
2024,4412,18,21750,  ,714.89,714.89,0,A,2
2024,4412,18,21811,  ,628.44,628.44,0,A,2
2024,4412,18,21812,  ,758.01,758.01,0,A,2
2024,4412,18,21813,  ,1042.45,1042.45,0,A,2
2024,4412,18,21820,  ,160.34,158.33,0,A,2
2024,4412,18,21825,  ,584.34,584.34,0,A,2
2024,4412,18,21920,  ,263.65,161.15,0,A,2
2024,4412,18,21925,  ,517.03,400.84,0,A,2
2024,4412,18,21930,  ,524.89,387,0,A,2
2024,4412,18,21931,  ,500.12,500.12,0,A,2
2024,4412,18,21932,  ,702.68,702.68,0,A,2
2024,4412,18,21933,  ,783.69,783.69,0,A,2
2024,4412,18,21935,  ,1083.69,1083.69,0,A,2
2024,4412,18,21936,  ,1500.72,1500.72,0,A,2
2024,4412,18,22010,  ,1045.05,1045.05,0,A,2
2024,4412,18,22015,  ,1015.57,1015.57,0,A,2
2024,4412,18,22100,  ,1032.89,1032.89,0,A,2
2024,4412,18,22101,  ,942.12,942.12,0,A,2
2024,4412,18,22102,  ,813.99,813.99,0,A,2
2024,4412,18,22103,  ,142.58,142.58,0,A,0
2024,4412,18,22110,  ,1144.7,1144.7,0,A,2
2024,4412,18,22112,  ,1246.43,1246.43,0,A,2
2024,4412,18,22114,  ,1246.43,1246.43,0,A,2
2024,4412,18,22116,  ,151.55,151.55,0,A,0
2024,4412,18,22206,  ,2645.89,2645.89,0,A,2
2024,4412,18,22207,  ,2579.93,2579.93,0,A,2
2024,4412,18,22208,  ,635.4,635.4,0,A,0
2024,4412,18,22210,  ,1928.41,1928.41,0,A,2
2024,4412,18,22212,  ,1624.29,1624.29,0,A,2
2024,4412,18,22214,  ,1625.31,1625.31,0,A,2
2024,4412,18,22216,  ,386.91,386.91,0,A,0
2024,4412,18,22220,  ,1737.94,1737.94,0,A,2
2024,4412,18,22222,  ,1934.84,1934.84,0,A,2
2024,4412,18,22224,  ,1681.52,1681.52,0,A,2
2024,4412,18,22226,  ,382.02,382.02,0,A,0
2024,4412,18,22310,  ,329.85,315.49,0,A,2
2024,4412,18,22315,  ,950.29,828.09,0,A,2
2024,4412,18,22318,  ,1814.69,1814.69,0,A,2
2024,4412,18,22319,  ,2018.48,2018.48,0,A,2
2024,4412,18,22325,  ,1600.07,1600.07,0,A,2
2024,4412,18,22326,  ,1644.07,1644.07,0,A,2
2024,4412,18,22327,  ,1669.86,1669.86,0,A,2
2024,4412,18,22328,  ,303.89,303.89,0,A,0
2024,4412,18,22505,  ,137.84,137.84,0,A,2
2024,4412,18,22510,  ,1801.65,446.79,0,A,2
2024,4412,18,22511,  ,1798.03,420.46,0,A,2
2024,4412,18,22512,  ,734.37,215.86,0,A,0
2024,4412,18,22513,  ,5644.29,533.02,0,A,2
2024,4412,18,22514,  ,5617.58,496.63,0,A,2
2024,4412,18,22515,  ,2890.27,227.62,0,A,0
2024,4412,18,22532,  ,1938.19,1938.19,0,A,2
2024,4412,18,22533,  ,1771.97,1771.97,0,A,2
2024,4412,18,22534,  ,386.1,386.1,0,A,0
2024,4412,18,22548,  ,2163.26,2163.26,0,A,2
2024,4412,18,22551,  ,1841.18,1841.18,0,A,2
2024,4412,18,22552,  ,426.81,426.81,0,A,0
2024,4412,18,22554,  ,1365.88,1365.88,0,A,2
2024,4412,18,22556,  ,1819.29,1819.29,0,A,2
2024,4412,18,22558,  ,1634.22,1634.22,0,A,2
2024,4412,18,22585,  ,347.44,347.44,0,A,0
2024,4412,18,22586,  ,2238.04,2238.04,0,A,2
2024,4412,18,22590,  ,1734.93,1734.93,0,A,2
2024,4412,18,22595,  ,1657.32,1657.32,0,A,2
2024,4412,18,22600,  ,1414.56,1414.56,0,A,2
